"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.27","1139","$202.6","1033","$146.33","133"
"Alaska","$286.78","281","$252.29","322","$388.58","26"
"Arizona","$303.09","2092","$209.39","1770","$195.16","239"
"Arkansas","$358.22","628","$182.57","592","$126.75","125"
"California","$247.6","12978","$192.93","13889","$190.53","836"
"Colorado","$237.62","2395","$197.77","1979","$227.69","144"
"Connecticut","$347.01","1389","$274.27","1456","$252.31","95"
"Delaware","$371.68","376","$227.55","293","$206.61","36"
"District of Columbia","$350.61","479","$293.82","386","$208.53","41"
"Florida","$305.27","7131","$219.52","5799","$153.18","547"
"Georgia","$330.91","3367","$213.67","2463","$151.92","240"
"Hawaii","$308.28","352","$274.35","382","$167.62","27"
"Idaho","$275.71","334","$256.69","490","$129.39","24"
"Illinois","$358.22","4354","$287.37","3951","$177.84","361"
"Indiana","$334.46","1825","$207.91","1590","$168.44","262"
"Iowa","$371.08","750","$291.46","715","$247.69","107"
"Kansas","$352.49","897","$261","706","$113.12","113"
"Kentucky","$337.44","1102","$181.16","1068","$124.52","142"
"Louisiana","$373.09","1170","$242.83","954","$149.38","248"
"Maine","$319.72","481","$258.32","468","$213.48","53"
"Montana","$269.87","614","$257.03","285","$704.89","23"
"Nebraska","$347.81","554","$249.04","551","$141.76","64"
"Nevada","$268.79","959","$218.42","1018","$252.49","63"
"New Hampshire","$370.09","463","$289.97","481","$677.38","41"
"New Jersey","$353.27","2391","$292.25","3044","$231.68","207"
"New Mexico","$291.15","612","$216.16","472","$69.76","43"
"New York","$351.05","6203","$267.69","6345","$189.64","507"
"North Carolina","$354.64","3031","$247.92","2095","$151.27","246"
"North Dakota","$401.47","156","$353.61","228","$363.11","16"
"Ohio","$336.27","3301","$213.66","3100","$165.98","426"
"Oklahoma","$365.63","820","$227.39","741","$118.35","143"
"Oregon","$211.94","1729","$188.5","1450","$169.34","68"
"Maryland","$379.52","2145","$250.9","1710","$191.01","163"
"Massachusetts","$352.1","3087","$295.91","2684","$218.96","233"
"Michigan","$297.56","3237","$273.92","2755","$226.38","240"
"Minnesota","$368.84","1842","$277.95","1700","$181.28","103"
"Mississippi","$339.38","449","$146.75","394","$140.36","112"
"Missouri","$367.58","1702","$242.97","1415","$149.4","217"
"Pennsylvania","$370.71","4207","$266.8","3566","$190.37","393"
"Rhode Island","$332.42","569","$259.33","387","$201.75","34"
"South Carolina","$345.74","1266","$202.41","998","$176.28","130"
"South Dakota","$387.89","177","$354.47","183","$124.17","21"
"Tennessee","$356.35","1684","$226.74","1357","$192.43","168"
"Texas","$341.56","6494","$235.5","6263","$144.48","929"
"Utah","$292.77","734","$234.68","758","$189.78","47"
"Vermont","$376.96","293","$320.7","255","$187.64","25"
"Virginia","$372.8","2661","$288.31","2162","$226.77","224"
"Washington","$234.95","2518","$191.31","2557","$146.32","117"
"West Virginia","$362.72","402","$217.32","403","$160.65","42"
"Wisconsin","$357.19","1752","$269.89","1509","$238.37","138"
"Wyoming","$352.41","97","$378.46","144","$161.3","11"
