"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.3","1217","$204.54","1090","$145.88","141"
"Alaska","$287.82","287","$256.77","346","$388.58","26"
"Arizona","$301.73","2164","$208.32","1870","$193.93","251"
"Arkansas","$352.46","663","$183.17","620","$129.26","127"
"California","$246.47","13449","$192.89","14605","$191.87","867"
"Colorado","$237.32","2522","$197.4","2092","$226.28","150"
"Connecticut","$345.83","1444","$275.43","1518","$252.31","95"
"Delaware","$372.6","392","$225.69","316","$206.61","36"
"District of Columbia","$346.17","495","$290.76","411","$214.35","44"
"Florida","$304.71","7488","$218.82","6111","$152.44","579"
"Georgia","$329.62","3521","$214.8","2605","$154.62","250"
"Hawaii","$314.67","365","$276.77","404","$167.62","27"
"Idaho","$275.46","350","$256.09","512","$140.27","26"
"Illinois","$357.32","4527","$286.77","4135","$189.87","376"
"Indiana","$334.87","1889","$209.33","1683","$158.06","271"
"Iowa","$369.44","776","$292.62","754","$248.92","109"
"Kansas","$351.22","939","$261.87","741","$121.53","117"
"Kentucky","$340.59","1157","$183.01","1133","$126.04","147"
"Louisiana","$370.43","1216","$243.99","1004","$148.14","258"
"Maine","$319.58","502","$258.91","491","$216.72","56"
"Montana","$268.75","629","$250.35","301","$660.67","25"
"Nebraska","$344.73","579","$250.49","566","$140.02","68"
"Nevada","$267.64","999","$227.1","1069","$250.29","64"
"New Hampshire","$360.8","479","$290.91","507","$677.38","41"
"New Jersey","$352.69","2478","$291.3","3192","$232.13","215"
"New Mexico","$291.31","629","$213.86","493","$75.24","46"
"New York","$350.09","6407","$266.56","6642","$205.61","523"
"North Carolina","$354.12","3190","$245.33","2219","$150.58","250"
"North Dakota","$401.73","164","$364.13","237","$347.51","17"
"Ohio","$335.9","3429","$215.05","3265","$164.9","440"
"Oklahoma","$365.14","855","$230.23","787","$121.24","151"
"Oregon","$210.47","1789","$186.08","1514","$165.54","72"
"Maryland","$376.15","2236","$250.2","1803","$189.87","166"
"Massachusetts","$350.12","3211","$294.17","2811","$219.35","240"
"Michigan","$295.25","3348","$272.52","2857","$228.49","245"
"Minnesota","$367.73","1930","$276.85","1805","$186.51","106"
"Mississippi","$343.84","474","$147.09","406","$141.39","118"
"Missouri","$368.09","1783","$244.88","1519","$148.95","228"
"Pennsylvania","$368.92","4392","$267.66","3716","$194.37","412"
"Rhode Island","$331.15","584","$258.86","406","$201.75","34"
"South Carolina","$344.72","1315","$202.17","1049","$186.19","138"
"South Dakota","$388.48","178","$354.49","193","$124.17","21"
"Tennessee","$356.18","1768","$226.18","1429","$190.39","172"
"Texas","$340.07","6749","$234.44","6570","$142.5","957"
"Utah","$291.65","767","$241.4","798","$187.19","48"
"Vermont","$376.9","302","$319.68","263","$190.36","26"
"Virginia","$371.58","2760","$287.42","2272","$226.56","231"
"Washington","$233.95","2624","$190.92","2673","$143.67","121"
"West Virginia","$358.72","428","$214.48","425","$158.25","46"
"Wisconsin","$356.09","1810","$270.55","1601","$242.49","140"
"Wyoming","$354.33","104","$370.55","148","$161.3","11"
