"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.43","1220","$204.4","1092","$143.98","143"
"Alaska","$289.76","289","$256.77","346","$388.58","26"
"Arizona","$301.63","2170","$208.47","1875","$194.43","252"
"Arkansas","$352.22","664","$184.4","623","$129.26","127"
"California","$246.41","13480","$192.86","14642","$192.64","869"
"Colorado","$237.23","2528","$196.97","2103","$229.15","151"
"Connecticut","$345.87","1445","$275.18","1520","$250.9","98"
"Delaware","$372.6","392","$226.25","317","$212.14","37"
"District of Columbia","$347.12","497","$291.1","413","$214.35","44"
"Florida","$304.74","7505","$218.7","6124","$152.44","579"
"Georgia","$329.45","3535","$214.64","2615","$154.62","250"
"Hawaii","$314.68","366","$276.77","404","$167.62","27"
"Idaho","$275.46","350","$255.61","514","$140.27","26"
"Illinois","$357.13","4537","$286.55","4146","$189.87","376"
"Indiana","$334.82","1891","$209.33","1685","$157.92","272"
"Iowa","$370.51","777","$292.72","755","$247.1","110"
"Kansas","$351.21","941","$261.54","742","$121.53","117"
"Kentucky","$340.34","1161","$183.17","1136","$126.04","147"
"Louisiana","$370.23","1218","$243.66","1007","$148.14","258"
"Maine","$318.98","505","$258.83","492","$216.72","56"
"Montana","$268.72","630","$250.35","301","$660.67","25"
"Nebraska","$344.73","579","$250.49","566","$140.02","68"
"Nevada","$267.71","1001","$227.25","1072","$243.46","66"
"New Hampshire","$360.8","479","$290.91","507","$677.38","41"
"New Jersey","$352.67","2482","$291.23","3202","$232.13","215"
"New Mexico","$291.36","630","$201.18","499","$75.24","46"
"New York","$350","6419","$266.66","6654","$205.61","523"
"North Carolina","$353.94","3193","$245.52","2226","$150.41","251"
"North Dakota","$391.94","165","$364.13","237","$347.51","17"
"Ohio","$336.1","3435","$215.24","3275","$164.9","440"
"Oklahoma","$366.68","858","$230.49","788","$121.24","151"
"Oregon","$210.47","1790","$185.95","1518","$166.42","73"
"Maryland","$376.28","2245","$250.2","1808","$189.87","166"
"Massachusetts","$350.09","3218","$294.2","2815","$219.35","240"
"Michigan","$295.17","3351","$273.15","2870","$228.49","245"
"Minnesota","$367.59","1935","$277.45","1809","$186.51","106"
"Mississippi","$341.86","476","$146.76","408","$141.39","118"
"Missouri","$368.04","1786","$245.08","1523","$148.95","228"
"Pennsylvania","$368.7","4399","$267.7","3726","$194.37","412"
"Rhode Island","$331.15","584","$259.21","407","$201.75","34"
"South Carolina","$344.69","1316","$202.66","1055","$186.19","138"
"South Dakota","$388.48","178","$354.49","193","$124.17","21"
"Tennessee","$356.48","1772","$226.03","1430","$189.4","173"
"Texas","$340.02","6754","$234.39","6593","$142.45","960"
"Utah","$290.98","770","$241.28","801","$189.95","49"
"Vermont","$376.45","303","$319.68","263","$190.36","26"
"Virginia","$371.26","2769","$288.14","2279","$225.22","233"
"Washington","$233.91","2629","$190.92","2673","$143.67","121"
"West Virginia","$358.09","430","$214.48","425","$158.25","46"
"Wisconsin","$356.19","1811","$270.55","1603","$242.49","140"
"Wyoming","$354.33","104","$370.55","148","$161.3","11"
